fecha,moneda,desviacion_cf_pct,retorno_forward_pct
2010-06-01,CLP,6.59142851254666,-13.521940163466262
2010-07-01,CLP,4.847989778674055,-13.78903586819451
2010-08-01,CLP,2.284615785515842,-8.4947782596406
2010-09-01,CLP,-0.30946745382690044,-1.4447350503105305
2010-10-01,CLP,-2.2974437393029348,4.947355163671308
2010-11-01,CLP,-3.396790596060595,5.25910828584264
2010-12-01,CLP,-3.6801587873074357,8.761623975652988
2011-01-01,CLP,-3.474874491029828,1.9256882980129397
2011-02-01,CLP,-3.252981185309667,1.2669728280822135
2011-03-01,CLP,-3.494470666263677,1.3059690702611704
2011-04-01,CLP,-4.461747321043374,3.295201731481523
2011-05-01,CLP,-5.938625247150592,6.282851018391611
2011-06-01,CLP,-7.154279861337204,7.168266437428983
2011-07-01,CLP,-7.106612466779572,6.09202302583931
2011-08-01,CLP,-5.222815553327948,3.0098746911352947
2011-09-01,CLP,-1.9351941720983645,-2.6595474747549197
2011-10-01,CLP,1.341150086802928,-6.860169428097773
2011-11-01,CLP,2.980031680858318,-5.794401731742305
2011-12-01,CLP,2.216304705098118,-8.098923131320479
2012-01-01,CLP,-0.2722266245791652,-5.752355690805189
2012-02-01,CLP,-2.7884759477808205,-1.8577862315046545
2012-03-01,CLP,-3.809158044378374,-2.832768116900386
2012-04-01,CLP,-3.070125305783956,-2.836585244862544
2012-05-01,CLP,-1.6971610317695314,-3.467301521081634
2012-06-01,CLP,-1.2685364891885695,-0.25871089412383697
2012-07-01,CLP,-2.5568316071134016,2.860749897094106
2012-08-01,CLP,-4.96466314264026,6.273290984931812
2012-09-01,CLP,-7.094664207594612,6.138556139375773
2012-10-01,CLP,-7.945330528345532,5.325621326253227
2012-11-01,CLP,-7.704554613428713,8.03504176086971
2012-12-01,CLP,-7.472351039394201,10.401902293913157
2013-01-01,CLP,-8.179369439301526,13.221578456694516
2013-02-01,CLP,-9.670079676075444,16.09640199102831
2013-03-01,CLP,-10.775398907958108,17.693204408503416
2013-04-01,CLP,-10.329777159514276,16.26020440476985
